,Timestamp,CALM,ANGRY,CONFUSED,SAD,SURPRISED,DISGUSTED,FEAR,HAPPY
26,26,0.3703703703703703,0.07407407407407407,0.1728395061728395,0.1481481481481481,0.01234567901234568,0.03703703703703703,0.02469135802469136,0.1604938271604938
27,27,0.3703703703703703,0.07407407407407407,0.1604938271604938,0.1851851851851852,0,0.03703703703703703,0,0.1728395061728395
28,28,0.3950617283950617,0.07407407407407407,0.1234567901234568,0.1604938271604938,0.02469135802469136,0.01234567901234568,0.01234567901234568,0.1975308641975309
29,29,0.3580246913580247,0.1234567901234568,0.1481481481481481,0.1728395061728395,0,0.03703703703703703,0,0.1604938271604938
30,30,0.345679012345679,0.08641975308641975,0.1604938271604938,0.1975308641975309,0,0,0,0.2098765432098765
31,31,0.3950617283950617,0.09876543209876543,0.1604938271604938,0.1481481481481481,0.01234567901234568,0,0,0.1851851851851852
32,32,0.2962962962962963,0.1234567901234568,0.1604938271604938,0.1851851851851852,0.01234567901234568,0.01234567901234568,0,0.2098765432098765
33,33,0.2962962962962963,0.08641975308641975,0.1111111111111111,0.2222222222222222,0.01234567901234568,0.01234567901234568,0.03703703703703703,0.2222222222222222
34,34,0.3580246913580247,0.07407407407407407,0.1234567901234568,0.1975308641975309,0.01234567901234568,0.02469135802469136,0,0.2098765432098765
35,35,0.3703703703703703,0.1111111111111111,0.1481481481481481,0.1851851851851852,0.01234567901234568,0,0,0.1728395061728395
36,36,0.3703703703703703,0.1111111111111111,0.1728395061728395,0.1481481481481481,0.02469135802469136,0,0,0.1728395061728395
37,37,0.345679012345679,0.08641975308641975,0.1851851851851852,0.1975308641975309,0.01234567901234568,0.01234567901234568,0.01234567901234568,0.1481481481481481
38,38,0.3950617283950617,0.04938271604938271,0.1975308641975309,0.1234567901234568,0.03703703703703703,0.02469135802469136,0,0.1728395061728395
39,39,0.4444444444444444,0.02469135802469136,0.1728395061728395,0.1481481481481481,0.02469135802469136,0,0,0.1851851851851852
40,40,0.4814814814814815,0.06172839506172839,0.1481481481481481,0.1358024691358025,0.02469135802469136,0.03703703703703703,0.01234567901234568,0.09876543209876543
